@relation NSP
@attribute 'a' numeric
@attribute 'b' numeric
@attribute 'c' numeric
@attribute 'd' numeric
@attribute 'e' numeric
@attribute 'f' numeric

@attribute 'class' { 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@data
682,24,60.3213225,25.1435308,0.00102711,0.00038338,11
682,30,60.3613485,24.8300076,0.00038338,0.31049156,10
682,37,60.2324749,24.9722249,0.00400066,0.00118446,7
682,41,60.3424914,25.246303,0.00064182,0.00046062,12
682,47,60.231226,24.4532002,0.00122643,0.00418854,6
682.4078121109,33,60.321650123,24.9969175591,0.01795578,0.09727955,11
682.9832931005,35,60.275345678,25.2538722049,0.00064182,0.00133133,12
683,37,60.2324749,24.9722249,0.00400066,0.00118446,7
683,41,60.3424914,25.246303,0.00064182,0.00046062,7
683,47,60.231226,24.4532002,0.00122643,0.00418854,6
683,49,60.2864558,24.6896963,0.02894211,0.1327095,12
683,7,60.2499937,24.3673468,0.00064182,0.00395679,1
683,12,60.3274507,24.9473634,0.00404358,0.00376034,1
683,13,60.2335752,24.6205545,0.00117111,0.00423145,4
683,21,60.2540954,24.7920673,0.00064182,0.00396824,9
683,24,60.3213225,25.1435308,0.00102711,0.00038338,11
683,30,60.3613485,24.8300076,0.00038338,0.31049156,10
683.0761326825,3,60.1552664151,24.5418634134,0.00300789,0.00527573,4
683.2983067955,23,60.1545583811,24.6756885533,0.00199699,0.15868092,14
683.3976955601,20,60.2084803787,24.6372821421,0.12706947,0.56781006,6
683.7649585669,17,60.3214159104,24.4937032717,0.00053883,0.41123772,5
683.7980833425,29,60.28697,24.9889703948,0.00102711,0.00059891,7
684,21,60.2540954,24.7920673,0.00061893,0.00396824,9
684,24,60.3213225,25.1435308,0.00102711,0.00038338,11
684,30,60.3613485,24.8300076,0.00038338,0.31049156,9
684,49,60.2864558,24.6896963,0.02894211,0.1327095,12
684,37,60.2324749,24.9722249,0.00400066,0.00118446,7
684,41,60.3424914,25.246303,0.00061893,0.00046062,7
684,47,60.231226,24.4532002,0.00122643,0.00418854,6
684,7,60.2499937,24.3673468,0.00061893,0.00395679,1
684,12,60.3274507,24.9473634,0.00404358,0.00376034,1
684,13,60.2335752,24.6205545,0.00117111,0.00423145,4
684.1762436669,19,60.2674589828,24.9782179655,0.07221699,0.27805233,8
684.2259648679,10,60.2353788648,25.0332287069,0.00402164,0.00494385,14
684.4510859879,32,60.3089493729,24.8471417046,0.0011549,0.10888577,1
684.6796762016,31,60.1704174038,24.7533009615,0.00433445,0.00282097,15
684.9518725012,34,60.4221666267,24.7306172596,0.0011549,0.75681019,11
685,37,60.2324749,24.9722249,0.00400066,0.00118446,7
685,41,60.3424914,25.246303,0.0006237,0.00046062,7
685,47,60.231226,24.4532002,0.00122643,0.00418854,1
685,21,60.2540954,24.7920673,0.0006237,0.00396824,9
685,24,60.3213225,25.1435308,0.00102711,0.00038338,11
685,30,60.3613485,24.8300076,0.00038338,0.31049156,9
685,49,60.2864558,24.6896963,0.02894211,0.1327095,11
685,7,60.2499937,24.3673468,0.0006237,0.00395679,1
685,12,60.3274507,24.9473634,0.00404358,0.00376034,1
685,13,60.2335752,24.6205545,0.00117111,0.00423145,4
685.0193767167,1,60.2584897671,25.2892684062,0.00113487,0.08381939,6
686,7,60.2499937,24.3673468,0.00064754,0.00395679,1
686,12,60.3274507,24.9473634,0.00404358,0.00376034,1
686,13,60.2335752,24.6205545,0.00117111,0.00423145,4
686,21,60.2540954,24.7920673,0.00064754,0.00396824,9
686,24,60.3213225,25.1435308,0.00102711,0.00038338,11
686,30,60.3613485,24.8300076,0.00038338,0.31049156,9
686,37,60.2324749,24.9722249,0.00400066,0.00118446,7
686,41,60.3424914,25.246303,0.00064754,0.00046062,7
686,47,60.231226,24.4532002,0.00122643,0.00418854,1
686,49,60.2864558,24.6896963,0.02894211,0.1327095,11
686.0385078966,6,60.3172850685,24.7127503425,0.0007925,0.03594208,8
687,7,60.2499937,24.3673468,0.00061321,0.00395679,1
687,12,60.3274507,24.9473634,0.00404358,0.00376034,1
687,13,60.2335752,24.6205545,0.00117111,0.00423145,4
687,49,60.2864558,24.6896963,0.02894211,0.1327095,11
687,21,60.2540954,24.7920673,0.00061321,0.00396824,9
687,24,60.3213225,25.1435308,0.00102711,0.00038338,11
687,30,60.3613485,24.8300076,0.00038338,0.31049156,9
687,37,60.2324749,24.9722249,0.00400066,0.00118446,7
687,41,60.3424914,25.246303,0.00061321,0.00046062,7
687,47,60.231226,24.4532002,0.00122643,0.00418854,1
687.0625896708,16,60.3033828307,24.9561758464,0.03935814,0.53582478,11
687.5707474618,39,60.2545746209,24.4159310902,0.003582,0.0054121,7
687.5764586338,2,60.3602273864,24.3610850317,0.00199699,0.17327404,13
687.6162157194,46,60.234115691,25.0705222603,0.00098991,0.00046062,7
688,37,60.2324749,24.9722249,0.00400066,0.00118446,7
688,41,60.3424914,25.246303,0.00064754,0.00046062,7
688,47,60.231226,24.4532002,0.00122643,0.00418854,1
688,7,60.2499937,24.3673468,0.00064754,0.00395679,1
688,12,60.3274507,24.9473634,0.00404358,0.00376034,11
688,13,60.2335752,24.6205545,0.00117111,0.00423145,4
688,49,60.2864558,24.6896963,0.02894211,0.1327095,11
688,49,60.2864558,24.6896963,0.02894211,0.1327095,11
688,21,60.2540954,24.7920673,0.00064754,0.00396824,9
688,24,60.3213225,25.1435308,0.00102711,0.00038338,11
688,30,60.3613485,24.8300076,0.00038338,0.31049156,9
688.1737157623,3,60.1561588096,24.5416615986,0.00300789,0.00527573,4
689,7,60.2499937,24.3673468,0.0006361,0.00395679,1
689,12,60.3274507,24.9473634,0.00404358,0.00376034,7
689,13,60.2335752,24.6205545,0.00117111,0.00423145,4
689,21,60.2540954,24.7920673,0.0006361,0.00396824,9
689,24,60.3213225,25.1435308,0.00102711,0.00038338,11
689,30,60.3613485,24.8300076,0.00038338,0.31049156,9
689,37,60.2324749,24.9722249,0.00400066,0.00118446,7
689,41,60.3424914,25.246303,0.0006361,0.00046062,7
689,47,60.231226,24.4532002,0.00122643,0.00418854,1
689,49,60.2864558,24.6896963,0.02894211,0.1327095,11
689.3928656451,40,60.2187878288,24.4745801586,0.0193243,0.05584717,5
689.402985665,29,60.2870124,24.9907798666,0.00102711,0.00059891,7
689.585870729,28,60.3941174759,25.0216743073,0.00056744,0.54309273,12
689.7455039233,35,60.2752396839,25.2520735208,0.00062943,0.00133133,12
690,37,60.2324749,24.9722249,0.00400066,0.00118446,7
690,41,60.3424914,25.246303,0.00062943,0.00046062,7
690,47,60.231226,24.4532002,0.00122643,0.00418854,1
690,21,60.2540954,24.7920673,0.00062943,0.00396824,9
690,24,60.3213225,25.1435308,0.00102711,0.00038338,11
690,30,60.3613485,24.8300076,0.00038338,0.31049156,9
690,7,60.2499937,24.3673468,0.00062943,0.00395679,1
690,12,60.3274507,24.9473634,0.00404358,0.00376034,11
690,13,60.2335752,24.6205545,0.00117111,0.00423145,4
690,49,60.2864558,24.6896963,0.02894211,0.1327095,11
690.2515800662,33,60.3207531778,24.9968237163,0.01795578,0.09727955,3
690.9696677592,32,60.309463929,24.8481194023,0.0011549,0.10888577,1
691,37,60.2324749,24.9722249,0.00400066,0.00118446,7
691,41,60.3424914,25.246303,0.00064182,0.00046062,5
691,47,60.231226,24.4532002,0.00122643,0.00418854,1
691,49,60.2864558,24.6896963,0.02894211,0.1327095,11
691,21,60.2540954,24.7920673,0.00064182,0.00396824,9
691,24,60.3213225,25.1435308,0.00102711,0.00038338,11
691,30,60.3613485,24.8300076,0.00038338,0.31049156,9
691,7,60.2499937,24.3673468,0.00064182,0.00395679,1
691,12,60.3274507,24.9473634,0.00404358,0.00376034,11
691,13,60.2335752,24.6205545,0.00117111,0.00423145,4
691.01674835,9,60.2129027691,24.7378491372,0.0040226,0.00423145,6
691.0636644887,22,60.3110523568,25.1038043513,0.01783085,0.05529022,14
691.3043707575,38,60.2544276481,24.9171970643,0.0011549,0.48920441,2
691.5252329611,42,60.3680835102,24.7795019221,0.00059605,0.00128555,11
691.7340883608,23,60.1548904407,24.677364667,0.00199699,0.15868092,14
692,21,60.2540954,24.7920673,0.00059605,0.00396824,9
692,24,60.3213225,25.1435308,0.00102711,0.00038338,11
692,30,60.3613485,24.8300076,0.00038338,0.31049156,9
692,37,60.2324749,24.9722249,0.00400066,0.00118446,7
692,41,60.3424914,25.246303,0.00059605,0.00046062,5
692,47,60.231226,24.4532002,0.00122643,0.00418854,1
692,49,60.2864558,24.6896963,0.02894211,0.1327095,10
692,7,60.2499937,24.3673468,0.00059605,0.00395679,1
692,12,60.3274507,24.9473634,0.00404358,0.00376034,11
692,13,60.2335752,24.6205545,0.00117111,0.00423145,4
692.0652525875,43,60.2088845108,24.8794449549,0.00044727,0.34111404,7
692.3727062712,31,60.1695469987,24.7528553993,0.00433445,0.00282097,15
692.8893302207,20,60.2091563336,24.6361047538,0.12706947,0.56781006,1
693,21,60.2540954,24.7920673,0.0006361,0.00396824,9
693,24,60.3213225,25.1435308,0.00102711,0.00038338,11
693,30,60.3613485,24.8300076,0.00038338,0.31049156,9
693,37,60.2324749,24.9722249,0.00400066,0.00118446,7
693,41,60.3424914,25.246303,0.0006361,0.00046062,5
693,47,60.231226,24.4532002,0.00122643,0.00418854,1
693,7,60.2499937,24.3673468,0.0006361,0.00395679,1
693,12,60.3274507,24.9473634,0.00404358,0.00376034,11
693,13,60.2335752,24.6205545,0.00117111,0.00423145,4
693,49,60.2864558,24.6896963,0.02894211,0.1327095,10
693.271298842,3,60.1570562145,24.5415866777,0.00300789,0.00527573,4
693.415266046,6,60.3168176652,24.7142970044,0.0007925,0.03594208,8
693.4757477096,27,60.205517141,24.9718210121,0.00065708,0.00134373,11
693.7119749263,50,60.2686647312,24.4699058065,0.0041008,0.00628281,9
693.865898297,48,60.216562677,25.1400940843,0.00064278,0.00441742,8
694,49,60.2864558,24.6896963,0.02894211,0.1327095,10
694,7,60.2499937,24.3673468,0.00064278,0.00395679,1
694,12,60.3274507,24.9473634,0.00404358,0.00376034,11
694,13,60.2335752,24.6205545,0.00117111,0.00423145,4
694,37,60.2324749,24.9722249,0.00400066,0.00118446,7
694,41,60.3424914,25.246303,0.00064278,0.00046062,5
694,47,60.231226,24.4532002,0.00122643,0.00418854,1
694,21,60.2540954,24.7920673,0.00064278,0.00396824,9
694,24,60.3213225,25.1435308,0.00102711,0.00038338,11
694,30,60.3613485,24.8300076,0.00038338,0.31049156,9
695,21,60.2540954,24.7920673,0.000597,0.00396824,9
695,24,60.3213225,25.1435308,0.00102711,0.00038338,11
695,30,60.3613485,24.8300076,0.00038338,0.31049156,9
695,7,60.2499937,24.3673468,0.000597,0.00395679,5
695,12,60.3274507,24.9473634,0.00404358,0.00376034,11
695,13,60.2335752,24.6205545,0.00117111,0.00423145,4
695,49,60.2864558,24.6896963,0.02894211,0.1327095,10
695,37,60.2324749,24.9722249,0.00400066,0.00118446,7
695,41,60.3424914,25.246303,0.000597,0.00046062,5
695,47,60.231226,24.4532002,0.00122643,0.00418854,5
695.0078879875,29,60.2871223436,24.9925780915,0.00102711,0.00059891,7
696,21,60.2540954,24.7920673,0.00064182,0.00396824,9
696,24,60.3213225,25.1435308,0.00102711,0.00038338,11
696,30,60.3613485,24.8300076,0.00038338,0.31049156,9
696,37,60.2324749,24.9722249,0.00400066,0.00118446,7
696,41,60.3424914,25.246303,0.00064182,0.00046062,5
696,47,60.231226,24.4532002,0.00122643,0.00418854,5
696,7,60.2499937,24.3673468,0.00064182,0.00395679,5
696,12,60.3274507,24.9473634,0.00404358,0.00376034,11
696,13,60.2335752,24.6205545,0.00117111,0.00423145,4
696,49,60.2864558,24.6896963,0.02894211,0.1327095,10
696,49,60.2864558,24.6896963,0.02894211,0.1327095,10
696.5077147461,35,60.2751435569,25.2502722797,0.00061989,0.00133133,12
696.6045818958,25,60.2407405468,24.7114469822,0.04315948,0.48324871,11
697,21,60.2540954,24.7920673,0.00061989,0.00396824,9
697,24,60.3213225,25.1435308,0.00102711,0.00038338,11
697,30,60.3613485,24.8300076,0.00038338,0.31049156,9
697,37,60.2324749,24.9722249,0.00400066,0.00118446,7
697,41,60.3424914,25.246303,0.00061989,0.00046062,5
697,47,60.231226,24.4532002,0.00122643,0.00418854,5
697,49,60.2864558,24.6896963,0.02894211,0.1327095,10
697,7,60.2499937,24.3673468,0.00061989,0.00395679,5
697,12,60.3274507,24.9473634,0.00404358,0.00376034,11
697,13,60.2335752,24.6205545,0.00117111,0.00423145,4
697.4882495305,32,60.3099117002,24.8496906422,0.0011549,0.10888577,1
698,37,60.2324749,24.9722249,0.00400066,0.00118446,7
698,41,60.3424914,25.246303,0.00063133,0.00046062,5
698,47,60.231226,24.4532002,0.00122643,0.00418854,5
698,7,60.2499937,24.3673468,0.00063133,0.00395679,5
698,12,60.3274507,24.9473634,0.00404358,0.00376034,11
698,13,60.2335752,24.6205545,0.00117111,0.00423145,4
698,21,60.2540954,24.7920673,0.00063133,0.00396824,9
698,24,60.3213225,25.1435308,0.00102711,0.00038338,11
698,30,60.3613485,24.8300076,0.00038338,0.31049156,9
698,49,60.2864558,24.6896963,0.02894211,0.1327095,10
698.0953480215,33,60.3198550033,24.9968,0.01795578,0.09727955,3
698.3688819217,3,60.157953325,24.5416522863,0.00300789,0.00527573,4
698.7839641204,10,60.2348371895,25.0317851972,0.00402164,0.00494385,14
699,7,60.2499937,24.3673468,0.00061417,0.00395679,5
699,12,60.3274507,24.9473634,0.00404358,0.00376034,11
699,13,60.2335752,24.6205545,0.00117111,0.00423145,4
699,37,60.2324749,24.9722249,0.00400066,0.00118446,7
699,41,60.3424914,25.246303,0.00061417,0.00046062,5
699,47,60.231226,24.4532002,0.00122643,0.00418854,5
699,49,60.2864558,24.6896963,0.02894211,0.1327095,10
699,21,60.2540954,24.7920673,0.00061417,0.00396824,9
699,24,60.3213225,25.1435308,0.00102711,0.00038338,11
699,30,60.3613485,24.8300076,0.00038338,0.31049156,9
699.1163193141,16,60.3026036307,24.9553680256,0.03935814,0.53582478,11
699.4370974537,28,60.3932432922,25.0220929305,0.00056744,0.54309273,12
699.8317337703,45,60.2327662223,24.7733350369,0.00060368,0.00617027,11
700,37,60.2324749,24.9722249,0.00400066,0.00118446,7
700,41,60.3424914,25.246303,0.00060368,0.00046062,5
700,47,60.231226,24.4532002,0.00122643,0.00418854,5
700,21,60.2540954,24.7920673,0.00060368,0.00396824,9
700,24,60.3213225,25.1435308,0.00102711,0.00038338,11
700,30,60.3613485,24.8300076,0.00038338,0.31049156,9
700,30,60.3613485,24.8300076,0.00038338,0.31049156,9
700,7,60.2499937,24.3673468,0.00060368,0.00395679,5
700,12,60.3274507,24.9473634,0.00404358,0.00376034,11
700,13,60.2335752,24.6205545,0.00117111,0.00423145,4
700,49,60.2864558,24.6896963,0.02894211,0.1327095,10
700.0657363409,31,60.1686772878,24.7524041644,0.00433445,0.00282097,15
700.1698699262,23,60.1552374536,24.6790296062,0.00199699,0.15868092,14
700.3093560159,2,60.3595496937,24.3598927944,0.00199699,0.17327404,13
700.61279031,29,60.2872510019,24.9943715307,0.00102711,0.00059891,7
700.7920241954,6,60.3162325298,24.7156642613,0.0007925,0.03594208,8
700.7932618361,39,60.2550582793,24.4174542642,0.003582,0.0054121,7
701,37,60.2324749,24.9722249,0.00400066,0.00118446,7
701,41,60.3424914,25.246303,0.00062561,0.00046062,5
701,47,60.231226,24.4532002,0.00122643,0.00418854,5
701,7,60.2499937,24.3673468,0.00062561,0.00395679,5
701,12,60.3274507,24.9473634,0.00404358,0.00376034,11
701,13,60.2335752,24.6205545,0.00117111,0.00423145,4
701,49,60.2864558,24.6896963,0.02894211,0.1327095,6
701,21,60.2540954,24.7920673,0.00062561,0.00396824,9
701,24,60.3213225,25.1435308,0.00102711,0.00038338,11
701,30,60.3613485,24.8300076,0.00038338,0.31049156,9
701.226365437,22,60.3118545236,25.1046207578,0.01783085,0.05529022,14
702,21,60.2540954,24.7920673,0.00062561,0.00396824,9
702,24,60.3213225,25.1435308,0.00102711,0.00038338,11
702,30,60.3613485,24.8300076,0.00038338,0.31049156,9
702,7,60.2499937,24.3673468,0.00062561,0.00395679,2
702,12,60.3274507,24.9473634,0.00404358,0.00376034,11
702,13,60.2335752,24.6205545,0.00117111,0.00423145,4
702,37,60.2324749,24.9722249,0.00400066,0.00118446,7
702,41,60.3424914,25.246303,0.00062561,0.00046062,5
702,47,60.231226,24.4532002,0.00122643,0.00418854,5
702,49,60.2864558,24.6896963,0.02894211,0.1327095,6
702.3809648812,20,60.2096737169,24.6346346679,0.12706947,0.56781006,1
702.6674934957,19,60.2682816473,24.978505793,0.07221699,0.27805233,8
702.9569772877,5,60.2084145724,24.6423548575,0.06208038,0.42705154,12
703,7,60.2499937,24.3673468,0.00061989,0.00395679,2
703,12,60.3274507,24.9473634,0.00404358,0.00376034,11
703,13,60.2335752,24.6205545,0.00117111,0.00423145,4
703,21,60.2540954,24.7920673,0.00061989,0.00396824,9
703,24,60.3213225,25.1435308,0.00102711,0.00038338,11
703,30,60.3613485,24.8300076,0.00038338,0.31049156,9
703,49,60.2864558,24.6896963,0.02894211,0.1327095,6
703,37,60.2324749,24.9722249,0.00400066,0.00118446,7
703,41,60.3424914,25.246303,0.00061989,0.00046062,11
703,47,60.231226,24.4532002,0.00122643,0.00418854,5
703.2699255688,35,60.2750108855,25.2484806266,0.00061989,0.00133133,12
703.4664650014,3,60.1588463766,24.5418411702,0.00300789,0.00527573,4
704,7,60.2499937,24.3673468,0.00061989,0.00395679,2
704,12,60.3274507,24.9473634,0.00404358,0.00376034,11
704,13,60.2335752,24.6205545,0.00117111,0.00423145,4
704,37,60.2324749,24.9722249,0.00400066,0.00118446,7
704,41,60.3424914,25.246303,0.00061989,0.00046062,11
704,47,60.231226,24.4532002,0.00122643,0.00418854,5
704,21,60.2540954,24.7920673,0.00061989,0.00396824,9
704,24,60.3213225,25.1435308,0.00102711,0.00038338,11
704,30,60.3613485,24.8300076,0.00038338,0.31049156,9
704,49,60.2864558,24.6896963,0.02894211,0.1327095,6
704,49,60.2864558,24.6896963,0.02894211,0.1327095,7
704.0068313018,32,60.3103920161,24.8507688531,0.0011549,0.10888577,1
705,37,60.2324749,24.9722249,0.00400066,0.00118446,7
705,41,60.3424914,25.246303,0.00061989,0.00046062,11
705,47,60.231226,24.4532002,0.00122643,0.00418854,5
705,49,60.2864558,24.6896963,0.02894211,0.1327095,6
705,7,60.2499937,24.3673468,0.00061989,0.00395679,2
705,12,60.3274507,24.9473634,0.00404358,0.00376034,11
705,13,60.2335752,24.6205545,0.00117111,0.00423145,4
705,21,60.2540954,24.7920673,0.00061989,0.00396824,9
705,24,60.3213225,25.1435308,0.00102711,0.00038338,11
705,30,60.3613485,24.8300076,0.00038338,0.31049156,9
705.0975158101,34,60.421283564,24.7309102209,0.0011549,0.75681019,11
705.1326135221,17,60.3206566144,24.4945450956,0.00053883,0.41123772,1
705.9391159768,33,60.3189569288,24.9968408714,0.01795578,0.09727955,3
706,37,60.2324749,24.9722249,0.00400066,0.00118446,7
706,41,60.3424914,25.246303,0.00059223,0.00046062,11
706,47,60.231226,24.4532002,0.00122643,0.00418854,1
706,21,60.2540954,24.7920673,0.00059223,0.00396824,9
706,24,60.3213225,25.1435308,0.00102711,0.00038338,11
706,30,60.3613485,24.8300076,0.00038338,0.31049156,9
706,49,60.2864558,24.6896963,0.02894211,0.1327095,6
706,7,60.2499937,24.3673468,0.00059223,0.00395679,2
706,12,60.3274507,24.9473634,0.00404358,0.00376034,11
706,13,60.2335752,24.6205545,0.00117111,0.00423145,4
706.2176926324,29,60.2873448958,24.9961728109,0.00102711,0.00059891,7
706.8924603603,42,60.3674106892,24.7805754828,0.00065327,0.00128555,11
707,37,60.2324749,24.9722249,0.00400066,0.00118446,7
707,41,60.3424914,25.246303,0.00065327,0.00046062,11
707,47,60.231226,24.4532002,0.00122643,0.00418854,1
707,21,60.2540954,24.7920673,0.00065327,0.00396824,9
707,24,60.3213225,25.1435308,0.00102711,0.00038338,11
707,30,60.3613485,24.8300076,0.00038338,0.31049156,9
707,7,60.2499937,24.3673468,0.00065327,0.00395679,2
707,12,60.3274507,24.9473634,0.00404358,0.00376034,11
707,13,60.2335752,24.6205545,0.00117111,0.00423145,4
707,49,60.2864558,24.6896963,0.02894211,0.1327095,6
707.0525898287,50,60.2681854195,24.4714373704,0.0041008,0.00628281,9
707.7587664106,31,60.1677977788,24.7520618518,0.00433445,0.00282097,15
707.8402220641,46,60.2344585387,25.0688531513,0.00098991,0.00046062,7
708,37,60.2324749,24.9722249,0.00400066,0.00118446,7
708,41,60.3424914,25.246303,0.00064278,0.00046062,11
708,47,60.231226,24.4532002,0.00122643,0.00418854,1
708,21,60.2540954,24.7920673,0.00064278,0.00396824,9
708,24,60.3213225,25.1435308,0.00102711,0.00038338,11
708,30,60.3613485,24.8300076,0.00038338,0.31049156,9
708,49,60.2864558,24.6896963,0.02894211,0.1327095,6
708,7,60.2499937,24.3673468,0.00064278,0.00395679,2
708,12,60.3274507,24.9473634,0.00404358,0.00376034,11
708,13,60.2335752,24.6205545,0.00117111,0.00423145,4
708.1687823448,6,60.3155589962,24.7168642566,0.0007925,0.03594208,8
708.5640480811,3,60.1597295726,24.5421685698,0.00300789,0.00527573,4
708.6056514916,23,60.1555982802,24.6806824518,0.00199699,0.15868092,9
708.9448928945,43,60.207988996,24.8794158577,0.00044727,0.34111404,7
709,37,60.2324749,24.9722249,0.00400066,0.00118446,7
709,41,60.3424914,25.246303,0.000597,0.00046062,11
709,47,60.231226,24.4532002,0.00122643,0.00418854,1
709,21,60.2540954,24.7920673,0.000597,0.00396824,9
709,24,60.3213225,25.1435308,0.00102711,0.00038338,11
709,30,60.3613485,24.8300076,0.00038338,0.31049156,9
709,7,60.2499937,24.3673468,0.000597,0.00395679,2
709,12,60.3274507,24.9473634,0.00404358,0.00376034,11
709,13,60.2335752,24.6205545,0.00117111,0.00423145,4
709,49,60.2864558,24.6896963,0.02894211,0.1327095,6
709.2013996224,9,60.2127286077,24.7360774701,0.0040226,0.00423145,6
709.2883241784,28,60.3923692309,25.0225125925,0.00056744,0.54309273,11
710,21,60.2540954,24.7920673,0.00061989,0.00396824,9
710,24,60.3213225,25.1435308,0.00102711,0.00038338,11
710,30,60.3613485,24.8300076,0.00038338,0.31049156,9
710,7,60.2499937,24.3673468,0.00061989,0.00395679,2
710,12,60.3274507,24.9473634,0.00404358,0.00376034,11
710,13,60.2335752,24.6205545,0.00117111,0.00423145,4
710,37,60.2324749,24.9722249,0.00400066,0.00118446,7
710,41,60.3424914,25.246303,0.00061989,0.00046062,11
710,47,60.231226,24.4532002,0.00122643,0.00418854,1
710,49,60.2864558,24.6896963,0.02894211,0.1327095,6
710.0321363916,35,60.2748523722,25.2466974509,0.00059223,0.00133133,12
710.5254130731,32,60.3110816489,24.8496267022,0.0011549,0.10888577,1
711,37,60.2324749,24.9722249,0.00400066,0.00118446,7
711,41,60.3424914,25.246303,0.00059223,0.00046062,11
711,47,60.231226,24.4532002,0.00122643,0.00418854,1
711,7,60.2499937,24.3673468,0.00059223,0.00395679,2
711,12,60.3274507,24.9473634,0.00404358,0.00376034,5
711,13,60.2335752,24.6205545,0.00117111,0.00423145,4
711,21,60.2540954,24.7920673,0.00059223,0.00396824,9
711,24,60.3213225,25.1435308,0.00102711,0.00038338,11
711,30,60.3613485,24.8300076,0.00038338,0.31049156,9
711,49,60.2864558,24.6896963,0.02894211,0.1327095,6
711.0559242078,38,60.254688535,24.9186818466,0.0011549,0.48920441,7
711.1700489575,16,60.3034253955,24.9555538489,0.03935814,0.53582478,11
711.3890663854,22,60.3126562606,25.1054388227,0.01783085,0.05529022,14
711.631345182,40,60.2179744956,24.4753430885,0.0193243,0.05584717,5
711.8225949549,29,60.28738,24.9979828486,0.00102711,0.00059891,7
711.8725995418,20,60.2100519333,24.6329958802,0.12706947,0.56781006,1
712,21,60.2540954,24.7920673,0.000597,0.00396824,9
712,24,60.3213225,25.1435308,0.00102711,0.00038338,11
712,30,60.3613485,24.8300076,0.00038338,0.31049156,9
712,37,60.2324749,24.9722249,0.00400066,0.00118446,7
712,41,60.3424914,25.246303,0.000597,0.00046062,11
712,47,60.231226,24.4532002,0.00122643,0.00418854,1
712,49,60.2864558,24.6896963,0.02894211,0.1327095,6
712,49,60.2864558,24.6896963,0.02894211,0.1327095,8
712,7,60.2499937,24.3673468,0.000597,0.00395679,2
712,12,60.3274507,24.9473634,0.00404358,0.00376034,5
712,13,60.2335752,24.6205545,0.00117111,0.00423145,4
712.4365042116,25,60.240292569,24.7098787048,0.04315948,0.48324871,9
713,21,60.2540954,24.7920673,0.00032139,0.00396824,9
713,24,60.3213225,25.1435308,0.00102711,0.00038338,11
713,30,60.3613485,24.8300076,0.00038338,0.31049156,9
713,7,60.2499937,24.3673468,0.00032139,0.00395679,2
713,12,60.3274507,24.9473634,0.00404358,0.00376034,5
713,13,60.2335752,24.6205545,0.00117111,0.00423145,4
713,37,60.2324749,24.9722249,0.00400066,0.00118446,7
713,41,60.3424914,25.246303,0.00032139,0.00046062,11
713,47,60.231226,24.4532002,0.00122643,0.00418854,1
713,49,60.2864558,24.6896963,0.02894211,0.1327095,6
713.042253398,2,60.358872001,24.3587005572,0.00199699,0.17327404,13
713.3419633729,10,60.2342950626,25.0303423712,0.00402164,0.00494385,14
713.6616311609,3,60.1606002607,24.5426080544,0.00300789,0.00527573,8
713.7828839321,33,60.3180597045,24.9969269572,0.01795578,0.09727955,3
714,37,60.2324749,24.9722249,0.00400066,0.00118446,7
714,41,60.3424914,25.246303,0.00182152,0.00046062,11
714,47,60.231226,24.4532002,0.00122643,0.00418854,1
714,49,60.2864558,24.6896963,0.02894211,0.1327095,6
714,21,60.2540954,24.7920673,0.00182152,0.00396824,9
714,24,60.3213225,25.1435308,0.00102711,0.00038338,11
714,30,60.3613485,24.8300076,0.00038338,0.31049156,9
714,7,60.2499937,24.3673468,0.00182152,0.00395679,2
714,12,60.3274507,24.9473634,0.00404358,0.00376034,5
714,13,60.2335752,24.6205545,0.00117111,0.00423145,4
714.0157762103,39,60.2554345778,24.4190930747,0.003582,0.0054121,7
715,37,60.2324749,24.9722249,0.00400066,0.00118446,7
715,41,60.3424914,25.246303,0.00183392,0.00046062,11
715,47,60.231226,24.4532002,0.00122643,0.00418854,1
715,7,60.2499937,24.3673468,0.00183392,0.00395679,2
715,12,60.3274507,24.9473634,0.00404358,0.00376034,5
715,13,60.2335752,24.6205545,0.00117111,0.00423145,4
715,49,60.2864558,24.6896963,0.02894211,0.1327095,6
715,21,60.2540954,24.7920673,0.00183392,0.00396824,9
715,24,60.3213225,25.1435308,0.00102711,0.00038338,12
715,30,60.3613485,24.8300076,0.00038338,0.31049156,9
715.4517964803,31,60.166925815,24.7524653018,0.00433445,0.00282097,15
715.5455404943,6,60.3148571507,24.7179922999,0.0007925,0.03594208,8
715.5492076188,48,60.2156748265,25.1403668655,0.00172424,0.00441742,12
716,49,60.2864558,24.6896963,0.02894211,0.1327095,6
716,21,60.2540954,24.7920673,0.00172424,0.00396824,9
716,24,60.3213225,25.1435308,0.00102711,0.00038338,12
716,30,60.3613485,24.8300076,0.00038338,0.31049156,9
716,37,60.2324749,24.9722249,0.00400066,0.00118446,7
716,41,60.3424914,25.246303,0.00172424,0.00046062,11
716,47,60.231226,24.4532002,0.00122643,0.00418854,1
716,7,60.2499937,24.3673468,0.00172424,0.00395679,2
716,12,60.3274507,24.9473634,0.00404358,0.00376034,5
716,13,60.2335752,24.6205545,0.00117111,0.00423145,4
716.7943472144,35,60.274654858,25.2449305778,0.0017252,0.00133133,12
717,37,60.2324749,24.9722249,0.00400066,0.00118446,7
